epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,184.23,1.5994,1.13862,1.2628,0.68448,0.64147,0.69078,0.30718,2.02837,1.36905,1.55491,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,189.603,1.57919,1.11919,1.24243,0.67322,0.64242,0.68679,0.2917,2.00719,1.35105,1.52994,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,194.488,1.52448,1.07368,1.21798,0.71881,0.66129,0.70274,0.30852,1.97408,1.34972,1.51404,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,199.713,1.53218,1.05984,1.2151,0.69504,0.61266,0.64633,0.25827,2.16316,1.46508,1.64235,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,204.381,1.55567,1.04501,1.2051,0.75581,0.67204,0.70035,0.29855,2.09316,1.34673,1.58207,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,209.301,1.52968,1.04229,1.19817,0.64622,0.69355,0.68845,0.31118,2.0609,1.34983,1.55827,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,214.332,1.49947,1.05655,1.21333,0.66696,0.68909,0.68528,0.29033,2.09536,1.36458,1.59091,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,219.449,1.54009,0.99165,1.20223,0.76322,0.65855,0.73229,0.32914,2.00583,1.27742,1.51919,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,223.984,1.53304,1.03078,1.22291,0.79466,0.645,0.72072,0.31797,2.02819,1.27889,1.53506,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,229.371,1.50057,1.03579,1.18565,0.75578,0.57527,0.68639,0.29612,2.00753,1.37694,1.55629,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,234.232,1.50297,0.99623,1.18272,0.70782,0.67204,0.69194,0.31133,2.08985,1.31382,1.58051,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,239.716,1.45933,0.98993,1.18027,0.70882,0.62366,0.6652,0.28944,2.04809,1.42697,1.55374,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,244.752,1.46633,0.95807,1.16832,0.68924,0.67204,0.68576,0.29736,2.05239,1.38441,1.5423,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,250.098,1.46696,0.99865,1.16971,0.70645,0.67281,0.69813,0.3086,2.10082,1.30284,1.57989,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,255.021,1.475,0.97318,1.17724,0.7594,0.63978,0.71771,0.32071,2.05504,1.29836,1.53952,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,260.208,1.45829,0.95046,1.16612,0.71945,0.68817,0.70655,0.32147,2.06444,1.27509,1.54913,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,264.975,1.41484,0.91245,1.13467,0.73917,0.65054,0.71871,0.30535,2.05968,1.28735,1.54192,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,270.11,1.43168,0.94274,1.1566,0.76062,0.60753,0.69588,0.30584,2.12245,1.28371,1.58186,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
