epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,144.458,1.63058,1.2229,1.2753,0.66587,0.66429,0.6852,0.31358,1.98006,1.41614,1.48402,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
28,149.727,1.66367,1.19259,1.27351,0.71696,0.66731,0.71988,0.32891,1.95326,1.39398,1.4869,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654
29,154.642,1.62992,1.16648,1.26305,0.77558,0.66888,0.73375,0.33106,1.96483,1.34176,1.48761,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
30,159.906,1.63678,1.16652,1.2567,0.69747,0.66935,0.70221,0.30298,2.05052,1.39408,1.53688,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,164.697,1.59479,1.15762,1.24719,0.67219,0.70968,0.73148,0.32515,1.98844,1.31097,1.5044,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,169.918,1.58081,1.13873,1.23079,0.72707,0.63441,0.71719,0.32029,1.97803,1.34605,1.48621,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,174.724,1.54536,1.07053,1.22131,0.72508,0.65591,0.72622,0.32919,1.9944,1.28944,1.51681,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,180.145,1.54447,1.07503,1.21106,0.6972,0.63441,0.69469,0.31214,2.06141,1.34074,1.52848,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,184.917,1.55558,1.06071,1.19884,0.67208,0.69892,0.69876,0.32213,2.03457,1.29545,1.50597,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,190.349,1.532,1.03079,1.19119,0.71874,0.66129,0.70448,0.31914,2.06288,1.31393,1.52346,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,195.277,1.48335,1.0595,1.19563,0.73519,0.62366,0.70338,0.30245,2.10493,1.30247,1.57173,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,200.645,1.52137,1.00978,1.18399,0.73532,0.62733,0.66178,0.27565,2.13415,1.3775,1.60741,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,205.435,1.52655,1.03817,1.20618,0.68289,0.70624,0.71618,0.32101,2.05293,1.28463,1.52738,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,210.743,1.51521,1.03981,1.18637,0.70779,0.63811,0.70011,0.30533,2.07353,1.32138,1.5549,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,215.559,1.50829,1.01493,1.1807,0.75986,0.66347,0.7248,0.31529,2.04014,1.2709,1.51474,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,221.029,1.45385,0.9988,1.17541,0.72202,0.66667,0.71499,0.32437,1.99822,1.26035,1.50048,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,226.162,1.46845,0.96827,1.16727,0.73183,0.61828,0.68761,0.29676,2.09343,1.40122,1.53945,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,231.418,1.47239,0.99538,1.17459,0.68499,0.71505,0.72307,0.32317,2.07727,1.27977,1.54081,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,236.388,1.46299,0.97982,1.16382,0.7634,0.65054,0.71417,0.3244,2.02558,1.25933,1.50563,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,241.608,1.45411,0.95786,1.16238,0.72344,0.66129,0.6903,0.31459,2.04298,1.2942,1.51919,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,246.442,1.41532,0.92115,1.13506,0.72748,0.66667,0.71036,0.32483,1.99801,1.23812,1.47834,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,251.446,1.41413,0.94376,1.14935,0.73707,0.64516,0.70462,0.32854,2.02907,1.24551,1.50025,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,256.75,1.40494,0.9021,1.12264,0.65395,0.65591,0.66384,0.28077,2.15787,1.37171,1.63026,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,262.127,1.39396,0.90217,1.13042,0.74636,0.67742,0.71977,0.32601,2.0457,1.20235,1.51695,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,267.019,1.38117,0.88006,1.12382,0.74095,0.67661,0.70642,0.32413,2.05669,1.20613,1.53947,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,272.111,1.38123,0.8947,1.11326,0.68938,0.65591,0.68775,0.30902,2.09195,1.29554,1.53787,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,277.18,1.34617,0.87013,1.10559,0.70068,0.67962,0.70954,0.32596,2.06082,1.23344,1.55026,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
